timestamp,open,high,low,close
1775404800,35.552,35.851,35.435,35.844
1775419200,35.844,37.015,35.705,36.843
1775433600,36.861,37.26,36.578,37.134
1775448000,37.129,37.442,36.791,37.2
1775462400,37.2,37.611,37.086,37.251
1775476800,37.263,37.744,36.995,37.696
1775491200,37.697,37.778,36.833,37.32
1775505600,37.345,37.392,36.014,36.296
1775520000,36.316,36.568,36.096,36.412
1775534400,36.416,36.516,36.085,36.198
1775548800,36.21,37.134,36.207,36.395
1775563200,36.402,36.496,35.774,36.042
1775577600,36.047,37.24,36.034,37.197
1775592000,37.223,39.204,36.97,38.638
1775606400,38.634,38.857,38.062,38.287
1775620800,38.287,39.455,38.262,39.403
1775635200,39.406,39.711,39.105,39.298
1775649600,39.291,39.881,38.537,38.869
1775664000,38.859,38.945,37.796,38.114
1775678400,38.117,39.689,37.942,38.816
1775692800,38.792,38.83,38.184,38.709
1775707200,38.693,38.899,38.239,38.764
1775721600,38.757,39.314,38.735,38.843
1775736000,38.839,39.84,38.799,39.581
1775750400,39.58,40.298,39.381,40.071
1775764800,40.062,40.396,39.326,39.477
1775779200,39.47,40.944,39.44,40.173
1775793600,40.186,40.816,40.032,40.06
1775808000,40.065,41.19,40.065,41.161
1775822400,41.145,42.263,41.042,41.722
1775836800,41.738,42.259,41.581,41.701
1775851200,41.7,41.873,41.302,41.609
1775865600,41.616,42.135,41.491,41.85
1775880000,41.848,42.68,41.587,42.533
1775894400,42.536,42.575,42.134,42.431
1775908800,42.422,42.552,41.773,41.896
1775923200,41.891,43.155,41.871,43.026
1775937600,42.997,43.029,42.085,42.294
1775952000,42.298,42.836,40.988,41.09
1775966400,41.09,41.144,40.548,40.784
1775980800,40.784,40.956,40.402,40.422
1775995200,40.413,40.9,40.179,40.833
1776009600,40.82,41.393,40.82,41.111
1776024000,41.116,41.262,40.462,40.855
1776038400,40.865,42.007,40.806,41.57
1776052800,41.565,41.71,41.064,41.266
1776067200,41.25,41.964,41.179,41.856
1776081600,41.859,42.9,41.55,42.447
1776096000,42.466,44,42.234,43.663
1776110400,43.662,44.599,43.166,44.361
1776124800,44.374,45,44.188,44.72
1776139200,44.718,45.029,44.494,44.546
1776153600,44.554,45.316,44.443,44.826
1776168000,44.821,45.196,43.34,43.55
1776182400,43.536,43.894,43.131,43.415
1776196800,43.419,43.578,42.993,43.554
1776211200,43.554,44.554,43.482,44.019
1776225600,44.022,44.108,43,43.34
1776240000,43.339,44.252,43.239,44.232
1776254400,44.232,44.74,43.954,44.6
1776268800,44.601,45.429,44.232,44.877
1776283200,44.884,45.011,44.282,44.673
1776297600,44.672,45.234,44.13,44.873
1776312000,44.866,45.79,44.845,45.313
1776326400,45.312,45.461,44.476,44.639
1776340800,44.629,45.124,44.301,44.752
1776355200,44.762,44.876,43.445,44.134
1776369600,44.123,44.402,43.35,43.834
1776384000,43.833,44.381,43.2,43.297
1776398400,43.298,43.916,43.285,43.867
1776412800,43.887,44.448,43.267,43.645
1776427200,43.65,45.311,43.561,45.311
1776441600,45.3,45.568,44,44.445
1776456000,44.44,44.904,44.155,44.668
1776470400,44.662,45.476,44.495,45.169
1776484800,45.171,45.202,44.614,44.627
1776499200,44.63,45.134,44.07,44.318
1776513600,44.317,44.65,44,44.604
1776528000,44.601,44.716,43.758,44.026
1776542400,44.031,44.3,43.782,43.805
1776556800,43.805,43.967,43.203,43.374
1776571200,43.37,43.672,42.947,43.181
1776585600,43.18,43.437,42.76,43.423
1776600000,43.433,43.941,43.177,43.384
1776614400,43.384,43.4,41.39,41.547
1776628800,41.546,41.612,40.502,40.681
1776643200,40.674,41.579,40.674,41.222
1776657600,41.223,41.566,40.738,40.911
1776672000,40.912,41.279,40.741,41.2
1776686400,41.209,41.807,40.648,41.221
1776700800,41.221,41.659,40.716,41.348
1776715200,41.33,41.58,40.557,40.728
1776729600,40.728,41.384,40.37,41.27
1776744000,41.27,41.371,40.65,40.914
1776758400,40.918,41.249,40.575,40.894
1776772800,40.896,40.896,39.8,40.027
1776787200,40.035,40.112,38.91,38.946
1776801600,38.962,39.904,38.914,39.775
1776816000,39.774,40.651,39.636,40.123
1776830400,40.123,40.728,39.983,40.413
1776844800,40.421,41.108,40.34,41.061
1776859200,41.061,41.54,40.805,40.993
1776873600,41.011,41.444,40.783,40.98
1776888000,40.979,41.741,40.876,41.186
1776902400,41.186,41.427,40.585,40.709
1776916800,40.695,41.28,40.583,41.253
1776931200,41.25,41.374,40.556,41.11
1776945600,41.097,41.891,41.081,41.878
1776960000,41.853,41.874,40.773,40.988
1776974400,40.99,41.336,40.947,41.312
1776988800,41.318,41.535,40.886,41.07
1777003200,41.075,41.242,40.894,41.014
1777017600,41.017,41.136,40.68,41.058
1777032000,41.058,41.246,40.717,41.202
1777046400,41.201,41.318,40.882,41.278
1777060800,41.28,41.49,41.111,41.173
1777075200,41.173,41.263,41.024,41.184
1777089600,41.19,41.298,41.038,41.26
1777104000,41.258,41.9,41.163,41.737
1777118400,41.738,41.755,41.352,41.436
1777132800,41.436,41.49,40.839,41.183
1777147200,41.183,41.506,41.094,41.506
1777161600,41.507,41.537,41.248,41.307
1777176000,41.305,41.576,41.157,41.262
1777190400,41.261,41.363,41.136,41.175
1777204800,41.175,41.399,40.979,41.391
1777219200,41.392,42.099,41.254,42.017
1777233600,42.017,42.606,41.855,42.47
1777248000,42.466,43.56,42.336,43.329
1777262400,43.334,43.369,42.22,42.345
1777276800,42.352,42.646,42.176,42.408
1777291200,42.398,42.949,41.631,41.726
1777305600,41.723,41.842,41.3,41.607
1777320000,41.608,41.676,41.275,41.671
1777334400,41.67,41.841,40.8,41.055
1777348800,41.037,41.376,40.166,40.595
1777363200,40.593,40.684,39.712,40.132
1777377600,40.133,40.216,39.54,39.756
1777392000,39.757,40.158,39.443,40.124
1777406400,40.114,40.182,39.84,40.18
1777420800,40.18,40.576,39.922,40.324
1777435200,40.323,40.852,40.162,40.561
1777449600,40.562,40.724,40.251,40.387
1777464000,40.383,40.412,39.383,39.566
1777478400,39.566,39.969,39.197,39.938
1777492800,39.944,40.182,39.711,39.957
1777507200,39.967,40.354,39.525,39.702
1777521600,39.704,39.705,39.253,39.536
1777536000,39.538,39.588,38.742,38.878
1777550400,38.879,39.437,38.747,39.241
1777564800,39.24,39.397,38.97,39.257
1777579200,39.253,39.725,39.062,39.716
1777593600,39.721,40.5,39.689,40.318
1777608000,40.318,40.408,39.751,39.91
1777622400,39.911,40.911,39.891,40.703
1777636800,40.704,41.157,40.54,40.997
1777651200,40.993,41.165,40.696,40.974
1777665600,40.968,41.165,40.703,41.15
1777680000,41.16,41.443,41.016,41.406
1777694400,41.408,41.667,41.193,41.667
1777708800,41.667,42.415,41.468,41.524
1777723200,41.523,41.761,41.32,41.576
1777737600,41.572,41.832,41.439,41.575
1777752000,41.589,41.623,41.26,41.26
1777766400,41.261,41.371,40.862,41.036
1777780800,41.035,41.115,40.81,41.016
1777795200,41.016,41.275,40.907,40.983
1777809600,40.984,41.207,40.71,40.726
1777824000,40.727,41.262,40.661,41.226
1777838400,41.226,41.726,41.061,41.539
1777852800,41.546,42.2,40.951,42.184
1777867200,42.183,42.566,41.667,41.819
1777881600,41.817,41.908,41.092,41.343
1777896000,41.341,41.736,40.902,41.391
1777910400,41.392,41.774,41.139,41.605
1777924800,41.606,42.48,41.524,41.791
1777939200,41.791,42.466,41.762,42.445
1777953600,42.453,43.25,42.283,43.225
1777968000,43.22,43.857,42.72,43.827
1777982400,43.834,44.204,43.582,44.04
1777996800,44.041,44.516,43.795,44.009
1778011200,44.055,44.63,43.608,43.728
1778025600,43.727,44.214,43.66,44.181
1778040000,44.188,44.414,43.851,44.414
1778054400,44.413,44.77,43.735,44.7
1778068800,44.703,44.788,43.168,43.55
1778083200,43.549,43.727,42.925,43.269
1778097600,43.263,43.43,42.94,43.111
1778112000,43.113,43.157,42.245,42.284
1778126400,42.268,43.323,42.234,43.322
1778140800,43.322,43.524,42.495,42.759
1778155200,42.754,43.179,42.059,42.106
1778169600,42.095,42.533,41.854,42.327
1778184000,42.327,42.666,42.235,42.525
1778198400,42.542,42.765,42.1,42.258
1778212800,42.255,42.729,42.041,42.729
1778227200,42.729,42.933,42.342,42.538
1778241600,42.538,43.121,42.156,43.121
1778256000,43.119,43.49,42.649,43.103
1778270400,43.113,43.419,43.04,43.278
1778284800,43.27,44.094,43.21,44.078
1778299200,44.077,44.367,43.798,43.811
1778313600,43.812,44.264,43.249,43.761
1778328000,43.766,43.984,43,43.122
1778342400,43.121,43.315,42.898,43.098
1778356800,43.115,43.16,42.56,42.9
1778371200,42.9,42.952,42.432,42.881
1778385600,42.878,43.196,42.82,43.074
1778400000,43.075,43.169,42.72,42.848
1778414400,42.847,43.3,42.42,43.239
1778428800,43.241,43.75,43.129,43.455
1778443200,43.449,43.683,42.185,43.021
1778457600,43.024,43.173,42,42.227
1778472000,42.221,42.288,41.348,41.864
1778486400,41.865,42.09,41.306,41.443
1778500800,41.446,41.666,40.838,41.66
1778515200,41.663,42.263,41.54,42.194
1778529600,42.2,42.244,41.785,42.018
1778544000,42.023,42.06,40.851,40.974
1778558400,40.977,41.4,40.793,41.285
1778572800,41.282,41.392,40.583,41.05
1778587200,41.06,41.161,40.053,40.308
1778601600,40.293,40.469,39.801,40.424
1778616000,40.429,40.587,40.127,40.241
1778630400,40.246,40.667,40.019,40.451
1778644800,40.457,40.457,39.882,40.196
1778659200,40.195,40.224,39.24,39.241
1778673600,39.241,39.568,38.813,38.833
1778688000,38.833,39.351,38.826,39.09
1778702400,39.098,39.224,38.662,38.79
1778716800,38.791,39.038,38.18,38.321
1778731200,38.321,39.327,38.291,39.018
1778745600,39.03,39.175,38.886,38.916
1778760000,38.915,42.95,38.907,42.643
1778774400,42.646,44.758,42.374,44.653
1778788800,44.658,44.674,43.641,44.161
1778803200,44.156,47,44.156,46.696
1778817600,46.695,46.956,45.168,46.678
1778832000,46.671,46.697,44.971,45.714
1778846400,45.714,45.8,42.611,44.125
1778860800,44.117,45.105,43.711,44.581
1778875200,44.579,44.943,43.774,44.179
1778889600,44.176,44.5,43.006,43.227
1778904000,43.222,43.232,41.336,41.998
1778918400,41.998,42.12,40.125,40.826
1778932800,40.834,41.31,40.71,40.911
1778947200,40.877,41.865,40.625,41.678
1778961600,41.691,42.073,41.677,41.822
1778976000,41.833,42.707,41.386,42.42
1778990400,42.418,42.923,41.968,42.821
1779004800,42.821,43.482,42.635,42.928
